Event_Session,Strategy_Return_Gross,Strategy_Return_Net,Num_Positions,Equity,Running_Max,Drawdown,Family,Model,Portfolio_Type,Portfolio_Definition,Cost_Bps_Per_Side,Probability_Margin
2023-03-07,0.0,0.0,0,0.9609764598857745,1.0,-0.039023540114225486,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-08,0.0,0.0,0,0.9609764598857745,1.0,-0.039023540114225486,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-09,0.0057814810969630814,0.004781481096963081,1,0.9655713506633449,1.0,-0.034428649336655126,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-10,-0.0026885976841569126,-0.0036885976841569126,1,0.9620097464153998,1.0,-0.037990253584600175,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-13,0.0020926146022675063,0.0010926146022675063,1,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-14,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-15,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-16,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-17,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-20,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-21,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-22,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-23,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-24,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-27,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-28,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-29,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-30,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-03-31,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-03,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-04,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-05,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-06,0.0,0.0,0,0.963060852311857,1.0,-0.03693914768814299,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-10,-0.003112570096921452,-0.004112570096921452,1,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-11,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-12,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-13,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-14,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-17,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-18,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-19,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-20,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-21,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-24,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-25,0.0,0.0,0,0.9591001970491235,1.0,-0.040899802950876474,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-26,-0.0002631283211503299,-0.00126312832115033,1,0.95788873042741,1.0,-0.04211126957259004,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-27,0.0,0.0,0,0.95788873042741,1.0,-0.04211126957259004,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-04-28,-0.018210820168750586,-0.019210820168750586,1,0.9394869022854961,1.0,-0.06051309771450386,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-01,0.0,0.0,0,0.9394869022854961,1.0,-0.06051309771450386,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-02,0.0,0.0,0,0.9394869022854961,1.0,-0.06051309771450386,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-03,0.0,0.0,0,0.9394869022854961,1.0,-0.06051309771450386,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-04,-0.013659589612295742,-0.014659589612295743,1,0.9257144098518638,1.0,-0.07428559014813618,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-05,-0.0006345691624459748,-0.0016345691624459749,1,0.9242012656242881,1.0,-0.07579873437571194,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-08,0.0,0.0,0,0.9242012656242881,1.0,-0.07579873437571194,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-09,0.0,0.0,0,0.9242012656242881,1.0,-0.07579873437571194,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-10,0.0,0.0,0,0.9242012656242881,1.0,-0.07579873437571194,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-11,0.0010551992969776713,5.519929697767132e-05,1,0.9242522808844165,1.0,-0.07574771911558353,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-12,0.0,0.0,0,0.9242522808844165,1.0,-0.07574771911558353,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-15,0.0,0.0,0,0.9242522808844165,1.0,-0.07574771911558353,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-16,0.0,0.0,0,0.9242522808844165,1.0,-0.07574771911558353,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-17,0.015396519908960793,0.014396519908960792,1,0.9375582972470714,1.0,-0.062441702752928596,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-18,0.0,0.0,0,0.9375582972470714,1.0,-0.062441702752928596,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-19,0.0,0.0,0,0.9375582972470714,1.0,-0.062441702752928596,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-22,0.0,0.0,0,0.9375582972470714,1.0,-0.062441702752928596,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-23,0.0007689269078454131,-0.00023107309215458696,1,0.9373416527522513,1.0,-0.06265834724774866,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-24,0.0,0.0,0,0.9373416527522513,1.0,-0.06265834724774866,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-25,0.007902812679712656,0.006902812679712656,1,0.9438119465980923,1.0,-0.05618805340190769,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-26,0.0,0.0,0,0.9438119465980923,1.0,-0.05618805340190769,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-30,0.0,0.0,0,0.9438119465980923,1.0,-0.05618805340190769,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-05-31,0.0,0.0,0,0.9438119465980923,1.0,-0.05618805340190769,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-01,0.0,0.0,0,0.9438119465980923,1.0,-0.05618805340190769,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-02,-0.0123067530850276,-0.0133067530850276,1,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-05,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-06,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-07,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-08,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-09,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-12,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-13,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-14,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-15,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-16,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-20,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-21,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-22,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-23,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-26,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-27,0.0,0.0,0,0.9312528740660122,1.0,-0.0687471259339878,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-28,-0.0020836792735338117,-0.0030836792735338117,1,0.928381188879836,1.0,-0.071618811120164,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-29,0.0,0.0,0,0.928381188879836,1.0,-0.071618811120164,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-06-30,0.0,0.0,0,0.928381188879836,1.0,-0.071618811120164,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-03,0.0,0.0,0,0.928381188879836,1.0,-0.071618811120164,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-05,-0.0024232887848324447,-0.0034232887848324447,1,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-06,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-07,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-10,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-11,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-12,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-13,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-14,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-17,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-18,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-19,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-20,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-21,0.0,0.0,0,0.9252030719678942,1.0,-0.0747969280321058,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-24,0.0019678364566729223,0.0009678364566729223,1,0.9260985172307705,1.0,-0.07390148276922948,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-25,-0.005783393589177566,-0.006783393589177566,1,0.9198164264860405,1.0,-0.08018357351395955,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-26,-0.005109554188662546,-0.006109554188662546,1,0.9141967581848021,1.0,-0.08580324181519794,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-27,0.0,0.0,0,0.9141967581848021,1.0,-0.08580324181519794,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-28,0.002509823085701246,0.001509823085701246,1,0.9155770335551828,1.0,-0.08442296644481717,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-07-31,0.0,0.0,0,0.9155770335551828,1.0,-0.08442296644481717,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-01,0.0,0.0,0,0.9155770335551828,1.0,-0.08442296644481717,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-02,0.0,0.0,0,0.9155770335551828,1.0,-0.08442296644481717,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-03,0.004908071770729827,0.003908071770729827,1,0.9191551743139484,1.0,-0.08084482568605156,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-04,0.004577013832247956,0.003577013832247956,1,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-07,0.0,0.0,0,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-08,0.0,0.0,0,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-09,0.0,0.0,0,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-10,0.0,0.0,0,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-11,0.0,0.0,0,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-14,0.0,0.0,0,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-15,0.0,0.0,0,0.9224430050864517,1.0,-0.07755699491354828,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-16,0.009788759005570746,0.008788759005570745,1,0.9305501343545312,1.0,-0.06944986564546884,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-17,-0.0017663585365988999,-0.0027663585365989,1,0.9279758990466263,1.0,-0.07202410095337375,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-18,0.0,0.0,0,0.9279758990466263,1.0,-0.07202410095337375,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-21,0.0,0.0,0,0.9279758990466263,1.0,-0.07202410095337375,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-22,0.0,0.0,0,0.9279758990466263,1.0,-0.07202410095337375,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-23,0.0,0.0,0,0.9279758990466263,1.0,-0.07202410095337375,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-24,0.015075574472528497,0.014075574472528496,1,0.9410376929223686,1.0,-0.05896230707763139,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-25,0.0,0.0,0,0.9410376929223686,1.0,-0.05896230707763139,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-28,0.0,0.0,0,0.9410376929223686,1.0,-0.05896230707763139,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-29,0.0,0.0,0,0.9410376929223686,1.0,-0.05896230707763139,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-30,0.0,0.0,0,0.9410376929223686,1.0,-0.05896230707763139,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-08-31,0.0,0.0,0,0.9410376929223686,1.0,-0.05896230707763139,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-01,0.012578256188709724,0.011578256188709724,1,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-05,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-06,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-07,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-08,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-11,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-12,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-13,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-14,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-15,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-18,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-19,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-20,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-21,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-22,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-25,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-26,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-27,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-28,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-09-29,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-02,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-03,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-04,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-05,0.0,0.0,0,0.9519332684142561,1.0,-0.04806673158574393,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-06,0.008262660993041404,0.007262660993041404,1,0.9588468370307468,1.0,-0.0411531629692532,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-09,0.0,0.0,0,0.9588468370307468,1.0,-0.0411531629692532,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-10,0.0,0.0,0,0.9588468370307468,1.0,-0.0411531629692532,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-11,0.0,0.0,0,0.9588468370307468,1.0,-0.0411531629692532,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-12,-0.003313529075152921,-0.004313529075152921,1,0.9547108233205963,1.0,-0.045289176679403687,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-13,-0.0001426677614377314,-0.0011426677614377314,1,0.9536199060412922,1.0,-0.04638009395870779,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-16,0.0,0.0,0,0.9536199060412922,1.0,-0.04638009395870779,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-17,0.0004803383925531257,-0.0005196616074468743,1,0.9531243463880255,1.0,-0.046875653611974544,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
2023-10-18,0.0014921983265227534,0.0004921983265227534,1,0.9535934725962857,1.0,-0.046406527403714315,CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0
