Test_Year,Model,Feature,Importance
2026,XGB A - MARKET,market__Stock_vs_QQQ_3D,0.062523656
2026,XGB A - MARKET,market__Daily_Range,0.061488565
2026,XGB A - MARKET,ticker__Ticker_MSFT,0.060659267
2026,XGB A - MARKET,market__RSI_14,0.06005177
2026,XGB A - MARKET,market__Volatility_14D,0.0584364
2026,XGB A - MARKET,market__Intraday_Return,0.058118965
2026,XGB A - MARKET,market__QQQ_Volatility_14D,0.05796349
2026,XGB A - MARKET,market__Stock_vs_QQQ_5D,0.056831747
2026,XGB A - MARKET,market__Price_to_SMA20,0.05624173
2026,XGB A - MARKET,market__Stock_vs_QQQ_1D,0.054735273
2026,XGB A - MARKET,ticker__Ticker_INTC,0.049120743
2026,XGB A - MARKET,ticker__Ticker_ADBE,0.0
2026,XGB A - MARKET,ticker__Ticker_AAPL,0.0
2026,XGB A - MARKET,ticker__Ticker_AVGO,0.0
2026,XGB A - MARKET,ticker__Ticker_AMZN,0.0
2026,XGB A - MARKET,ticker__Ticker_AMD,0.0
2026,XGB A - MARKET,ticker__Ticker_META,0.0
2026,XGB A - MARKET,ticker__Ticker_NFLX,0.0
2026,XGB A - MARKET,ticker__Ticker_NVDA,0.0
2026,XGB A - MARKET,ticker__Ticker_QCOM,0.0
2026,XGB A - MARKET,ticker__Ticker_TSLA,0.0
2026,XGB B - MARKET + SEC,binary__Has_Event_Earnings,0.069439285
2026,XGB B - MARKET + SEC,market__QQQ_Log_Return_5D,0.054504737
2026,XGB B - MARKET + SEC,market__Price_to_SMA20,0.049862076
2026,XGB B - MARKET + SEC,market__Relative_Volume_20D,0.048988715
2026,XGB B - MARKET + SEC,market__QQQ_Log_Return_3D,0.04801775
2026,XGB B - MARKET + SEC,market__Intraday_Return,0.047436535
2026,XGB B - MARKET + SEC,binary__Has_Event_Guidance,0.043989137
2026,XGB B - MARKET + SEC,market__Volatility_14D,0.04374749
2026,XGB B - MARKET + SEC,market__Stock_vs_QQQ_5D,0.043682847
2026,XGB B - MARKET + SEC,market__Daily_Range,0.042606432
2026,XGB B - MARKET + SEC,binary__Has_EX99,0.041945077
2026,XGB B - MARKET + SEC,market__QQQ_Log_Return_1D,0.04161463
2026,XGB B - MARKET + SEC,market__RSI_14,0.04098931
2026,XGB B - MARKET + SEC,market__QQQ_Volatility_14D,0.040414095
2026,XGB B - MARKET + SEC,market__Stock_vs_QQQ_1D,0.03937292
2026,XGB B - MARKET + SEC,ticker__Ticker_INTC,0.039334636
2026,XGB B - MARKET + SEC,market__Stock_vs_QQQ_3D,0.03906769
2026,XGB B - MARKET + SEC,ticker__Ticker_MSFT,0.037284013
2026,XGB B - MARKET + SEC,binary__Has_Item_8_01,0.033529736
2026,XGB B - MARKET + SEC,binary__Has_Item_5_07,0.03340642
2026,XGB B - MARKET + SEC,binary__Has_Item_7_01,0.033007752
2026,XGB B - MARKET + SEC,binary__Has_Item_1_01,0.031304277
2026,XGB B - MARKET + SEC,binary__Has_Item_2_02,0.028447201
2026,XGB B - MARKET + SEC,binary__Has_Item_5_02,0.028007308
2026,XGB B - MARKET + SEC,ticker__Ticker_NVDA,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_NFLX,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_META,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_GOOGL,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_AMZN,0.0
