Test_Year,Model,Feature,Importance
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_2_02,0.01651976615550163
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Event_Earnings,0.016394834648493617
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_2_03,0.01618839347644061
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_5_02,0.01611202135543555
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_NFLX,0.01568016669127239
2025,TABNET C - MARKET + SEC + FINBERT,market__Daily_Range,0.015562630544792528
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AMD,0.015412952121356061
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_5_03,0.014701763620180401
2025,TABNET C - MARKET + SEC + FINBERT,sentiment__Sentiment_Momentum_3,0.014689639507668576
2025,TABNET C - MARKET + SEC + FINBERT,market__RSI_14,0.014203625179792805
2025,TABNET C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_5D,0.013787399194495535
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_2_01,0.013720373883055508
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_EX99,0.013709487699157485
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AVGO,0.013422467366951607
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_NVDA,0.013253173686379183
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Sentiment_History,0.01177572405940937
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AMZN,0.009652859105400403
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_ADBE,0.005671658757610442
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_5_07,0.00553059095664457
2026,TABNET A - MARKET,market__QQQ_Log_Return_5D,0.0771527163447601
2026,TABNET A - MARKET,market__Daily_Range,0.05888560190556989
2026,TABNET A - MARKET,ticker__Ticker_AVGO,0.055975039459659495
2026,TABNET A - MARKET,market__Stock_vs_QQQ_3D,0.052171383551484755
2026,TABNET A - MARKET,ticker__Ticker_AMD,0.04868689965352416
2026,TABNET A - MARKET,ticker__Ticker_AMZN,0.04701503265944172
2026,TABNET A - MARKET,ticker__Ticker_NFLX,0.04683240321567497
