Family,Model,Portfolio_Type,Portfolio_Definition,Test_Year,Cost_Bps_Per_Side,Probability_Margin,Num_Candidate_Events,Num_Trades,Trade_Coverage,Active_Sessions,Mean_Trade_Return_Net,Median_Trade_Return_Net,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Mean_Daily_Return_Net,Annualized_Return_Arithmetic,Annualized_Volatility,Sharpe,Sortino,HAC_t,HAC_p_value,HAC_p_value_Positive,Max_Drawdown,Cumulative_Return,CAGR,HAC_p_value_Holm,HAC_p_value_Positive_Holm
TabNet,TABNET A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.007323128719815707,-0.011033468332432905,0.2777777777777778,0.013287291450485073,0.015250213400700622,0.33510984911793057,-0.000850427851333437,-0.21430781853602612,0.09519654590588388,-2.2512142273302826,-2.6715098488094213,-1.780863468945415,0.07690613530299886,0.9615469323485005,-0.14917049573119978,-0.1259832613160936,-0.19713365517905757,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0008618174523723548,-0.0005122321036541691,0.4782608695652174,0.009226286018125635,0.01010924563366218,0.836603358591526,-0.00012145141873616297,-0.03060575752151307,0.0963463210682767,-0.31766399777552506,-0.4998211346825336,-0.24792191082371604,0.8045250906205386,0.5977374546897307,-0.0827269357250503,-0.02141331034841809,-0.03467976410422757,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0014922672217140276,-0.002300842219103232,0.3939393939393939,0.009938715318932147,0.008922405873134042,0.7240384543319065,-0.0005572626334138908,-0.14043018362030046,0.10739888389892005,-1.3075571972653672,-1.7071487112431083,-1.1958769395241418,0.23358267623858706,0.8832086618807065,-0.10969279240803276,-0.08600932212432266,-0.13640044231379322,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,0.0006339838960907985,0.0019188437625241592,0.5428571428571428,0.011089313036092178,0.01178171945766084,1.1177111522373633,8.122541163740714e-05,0.0204688037326266,0.11003717483646738,0.186017168861764,0.2625225301951049,0.16659045800290376,0.8679108312495288,0.4339554156247644,-0.056355489031766126,0.008924123874080037,0.014592399630223074,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,0.0009416576641609639,0.00041298303715078897,0.5,0.015111422329382975,0.013228107001061048,1.14237224783341,0.00010935379325740226,0.02755715590086537,0.09357304661743203,0.29449886369021633,0.4535838985030226,0.20509463762761707,0.8377690227191192,0.4188845113595596,-0.05213186387604429,0.014384392243386168,0.02356109399078732,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0029816133604322567,-0.0039980060012357035,0.34782608695652173,0.01001393665708664,0.009912573369775668,0.5387870553773002,-0.0006773994237277676,-0.17070465477939742,0.09814397867107202,-1.7393288624614596,-2.3509930892410105,-1.1923725771327782,0.23494923992508515,0.8825253800374574,-0.13302758985844065,-0.1023462359346492,-0.16142826063639537,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0006742993517094119,-0.0017704145386215888,0.4393939393939394,0.00971361224809887,0.008816176011018605,0.8635684850788049,-0.00019765621237192993,-0.04980936551772634,0.10430625307433294,-0.47753000467028694,-0.6824401734324708,-0.38689489292062873,0.699368127762926,0.650315936118537,-0.11035903612144937,-0.03339359759723093,-0.05387526326232828,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0028356633409420138,-0.0046334060508468325,0.34285714285714286,0.013022778185846351,0.01110963283317942,0.6115857354202086,-0.0006834120692246849,-0.1722198414446206,0.11137000983357598,-1.5463753815050802,-1.962057651114961,-1.2406532586320587,0.21662062244488386,0.891689688777558,-0.14577496668050371,-0.10396142134201036,-0.1638872092225352,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.003754205082582803,-0.009339492241012715,0.3333333333333333,0.016123339373958812,0.01369297731085361,0.5887448364198632,-0.00043597220313864807,-0.10986499519093931,0.09480172991971182,-1.1588923038006234,-1.5417876954792162,-0.780482978325015,0.436304653592797,0.7818476732036015,-0.11220977099185325,-0.06792256537426744,-0.10836107136946849,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0023167155150299263,-0.0020807499393131193,0.43478260869565216,0.008575781847881991,0.010695559640346786,0.6167751374801032,-0.0005532276179764746,-0.1394133597300716,0.09709662700445641,-1.4358208315894743,-1.9772116602419456,-1.0404391951684508,0.29976660339495914,0.8501166983025205,-0.13466861952542009,-0.08483310874972516,-0.13458753703095927,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0005918461790405282,-0.0017822017020561179,0.4393939393939394,0.009831741127602114,0.00876168487884152,0.8795065525334805,-0.00036556008884469415,-0.09212114238886293,0.1064863273802659,-0.8650983150155563,-1.1504084164681432,-0.7787327402449663,0.4373320948636112,0.7813339525681944,-0.10366022728246271,-0.05837350633901839,-0.09341804310875623,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0011273661186569392,0.000348361452156277,0.5142857142857142,0.01004851791264811,0.01296065509297993,0.8209158507265806,-0.00031649878524111423,-0.07975769388076079,0.11084313572286177,-0.7195546513604315,-0.9352435304228977,-0.6042017168288194,0.5465986093516108,0.7267006953241946,-0.1152275075702196,-0.051463504636114044,-0.08254498942826805,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.00263300752586589,-0.005753525117048686,0.3888888888888889,0.015118687750600728,0.013929540883617374,0.6906891759321334,-0.0003057686159070066,-0.07705369120856566,0.09458231751268953,-0.8146733262084411,-1.1015008503093031,-0.551285824962224,0.5822367247921766,0.7088816376039118,-0.11101031805068051,-0.04890094036984105,-0.07850000038139204,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0020486341797321225,-0.0034617944955031,0.41304347826086957,0.009404289877341543,0.01010809925693211,0.6547060381159197,-0.0006718196001367163,-0.1692985392344525,0.097586421087059,-1.7348575482998558,-2.3230942639970995,-1.3024308915895144,0.19471355881059108,0.9026432205947045,-0.13618027137294708,-0.10154043487981823,-0.1602004700755375,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0008297062991172282,-0.00221170100589707,0.4090909090909091,0.010317271330755898,0.008546844658260163,0.8357150026126645,-0.0005198105075645854,-0.13099224790627553,0.10641210060026253,-1.2309901521289242,-1.615845667861255,-1.2623308138946616,0.20873805353854102,0.8956309732307295,-0.10859979188861024,-0.08062537661323554,-0.12809010278484434,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.001905226765915421,-0.0046334060508468325,0.37142857142857144,0.013196613714855506,0.010829041595461879,0.7201005688805935,-0.00032887671428013843,-0.08287693199859489,0.11086231808370603,-0.7475662915150222,-1.0524954852631505,-0.6174960893063378,0.5378195526069953,0.7310902236965023,-0.09566566404181043,-0.05326684835456075,-0.08538742731521443,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.0013733892062415265,-0.005753525117048686,0.3888888888888889,0.016738197018689196,0.012898944076651986,0.8257714629730163,-0.00015949035943449986,-0.040191570577493965,0.09428082315554988,-0.4262963477862685,-0.6408426326435682,-0.352168166893472,0.7251936101211236,0.6374031949394382,-0.08189396349353861,-0.02705401714778466,-0.04373619925406569,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0018238213899595232,-0.0020807499393131193,0.43478260869565216,0.009142610091712956,0.010259537914322967,0.685486720001994,-0.0006051009657525901,-0.1524854433696527,0.09752370703503392,-1.5635730839771567,-2.1046894758451278,-1.1699050707131273,0.24384656771717889,0.8780767161414106,-0.13618027137294708,-0.09219142574239048,-0.14590476560551402,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0011911926044609199,-0.0023757149105194933,0.3787878787878788,0.010745491114162698,0.008469658286548491,0.7736001272393804,-0.0006120665573968848,-0.15424077246401496,0.1068605327063017,-1.443383900096534,-1.8844096084170652,-1.4259635463950224,0.1559027956188212,0.9220486021905894,-0.1212887942715486,-0.09371259230021001,-0.14823715705872187,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0016097585279285763,-0.003352226923013512,0.4,0.012551905175563668,0.011050867663590072,0.7572198888309407,-0.0002621580798960122,-0.06606383613379507,0.11075473208268012,-0.5964877065882603,-0.8431974511514861,-0.49200774646079776,0.6234144785871307,0.6882927607064346,-0.09566566404181054,-0.04341552367724488,-0.0698181984959918,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.0013733892062415265,-0.005753525117048686,0.3888888888888889,0.016738197018689196,0.012898944076651986,0.8257714629730163,-0.00015949035943449986,-0.040191570577493965,0.09428082315554988,-0.4262963477862685,-0.6408426326435682,-0.352168166893472,0.7251936101211236,0.6374031949394382,-0.08189396349353861,-0.02705401714778466,-0.04373619925406569,1.0,1.0
Tree,TREE A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0020363207445521143,-0.0034617944955031,0.41304347826086957,0.009427553617239608,0.010103491591738881,0.6566249238769316,-0.0005904152528195094,-0.14878464371051636,0.09768652853360345,-1.5230825165348727,-1.830765936797494,-1.248707326362303,0.21366705107262943,0.8931664744636852,-0.11101594778171586,-0.09015446585151976,-0.14277765132836084,1.0,1.0
Tree,TREE A - MARKET,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0041380890692200405,-0.003361433285339054,0.36363636363636365,0.00720258951245592,0.010618476830177732,0.3876041264216054,-0.0015002798958898406,-0.3780705337642398,0.1054237086277414,-3.586200283460277,-3.8123398456546886,-2.6712512487414863,0.00836937258625509,0.9958153137068725,-0.21606265745256836,-0.2103431724006266,-0.3195988153451278,0.6946579246591724,1.0
Tree,TREE A - MARKET,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0006499538894701848,-0.0018596205965912818,0.45714285714285713,0.011951752277402135,0.011261916977362665,0.8936874172479157,-2.659675016331629e-05,-0.006702381041155705,0.11040098078470124,-0.06070943386115719,-0.08261015008015639,-0.040635205307994096,0.9676393512447786,0.5161803243776106,-0.07885666382685386,-0.00783175734667263,-0.012738745777231997,1.0,1.0
Tree,TREE A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.004260693646664864,-0.006090720966437202,0.3333333333333333,0.015363606527835721,0.014072843733915158,0.5458600556620217,-0.0004947902299352745,-0.12468713794368919,0.09488582243548813,-1.3140755356624818,-1.6311694235776895,-1.0331119025186057,0.30317120856841256,0.8484143957157937,-0.12156108054220716,-0.07640272235551337,-0.12155074763034235,1.0,1.0
Tree,TREE B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,0.0004290632345509355,-0.0005122321036541691,0.4782608695652174,0.010575843099909076,0.008872151642027358,1.0926912921168288,0.0001224158392851107,0.030848791499847893,0.09633117459059647,0.3202368457662226,0.5011524387557124,0.24999865071836577,0.8029215744166828,0.4014607872083414,-0.04154838389350923,0.016280634315201103,0.026682879279341654,1.0,1.0
Tree,TREE B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.00047433524591045757,-0.001692995644086425,0.45454545454545453,0.00961490776496034,0.008882037754969456,0.9020928933773152,-0.00045051427267614447,-0.1135295967143884,0.10534826070294047,-1.077659905886036,-1.3431365542059772,-0.9494574192473666,0.34387563698353696,0.8280621815082315,-0.09617084522667663,-0.070638940748318,-0.11259427964608115,1.0,1.0
Tree,TREE B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,0.004207546578989661,0.004284742488676275,0.6285714285714286,0.012283377028930976,0.009459243413218717,2.1975598391438553,0.0008881589206790858,0.22381604801112961,0.10724011768413534,2.0870552256419246,3.6896488010320194,1.4260433966912354,0.15587978188516363,0.07793989094258182,-0.04580084953166008,0.14351468482341945,0.24442247803938466,1.0,1.0
Tree,TREE B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,0.00207715724947593,0.00041298303715078897,0.5,0.01624692191469794,0.012092607415746082,1.3435416660878632,0.00024121826122946283,0.06078700182982463,0.09315201932217008,0.6525569952444112,1.1103677627217707,0.5420678442603184,0.5885552540021526,0.2942776270010763,-0.06017535957765574,0.035362104263407135,0.058300864950789455,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.00404834415513733,-0.004751818478681862,0.2826086956521739,0.010686917882247191,0.009853144351682747,0.4272745636669308,-0.0008931902190516972,-0.2250839352010277,0.09779409828103548,-2.301610620246157,-2.9610219795925428,-1.7872554404972725,0.0758630408847905,0.9620684795576048,-0.13501500733736027,-0.13188260399669383,-0.2059511121741867,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.003513786992019899,-0.0046409625374240196,0.2727272727272727,0.011037452459065542,0.00897050178617694,0.4614061477059871,-0.0013758606908283201,-0.3467168940887367,0.10398936791777348,-3.3341571454006034,-3.7438548857193883,-2.974243026585859,0.003410668039909953,0.998294665980045,-0.19762857616884288,-0.19486002513299672,-0.2977112086920408,0.286496115352436,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.006022602305943121,-0.006929609871080932,0.22857142857142856,0.013062738292829605,0.011677518038912817,0.33144380190686107,-0.0012586066749315544,-0.31716888208275174,0.1113001818734867,-2.8496708338111523,-3.3506024742405653,-2.417251176364308,0.016806701123305463,0.9915966494383472,-0.19556036045546266,-0.18046433438998677,-0.2771212673229554,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.006981091858523112,-0.010615805034484616,0.2777777777777778,0.01373961105205802,0.014950592977977394,0.35346195278255776,-0.000810707441634942,-0.20429827529200537,0.09517861338699597,-2.146472490215099,-2.56477703370255,-1.6889580437857898,0.09325119270294159,0.9533744036485292,-0.13811559786299865,-0.12057977012899701,-0.18902432030619565,1.0,1.0
XGBoost,XGB A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.00232826742852623,-0.0029317425732134908,0.391304347826087,0.00962499683040138,0.010012508737836837,0.6179767852804563,-0.0005120276981827158,-0.12903097994204438,0.09833761368883841,-1.3121223416131131,-1.7655678519993085,-1.047501733771597,0.2965094746878694,0.8517452626560653,-0.13591891023902392,-0.07903913312532573,-0.1256358048072631,1.0,1.0
XGBoost,XGB A - MARKET,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.002628712666665485,-0.0016542500258239215,0.4393939393939394,0.007481613337093843,0.010553022237179552,0.5556670950142775,-0.0008435499642980209,-0.21257459100310125,0.10716166739539504,-1.9836812562720172,-2.3244705337879865,-1.8719979313677069,0.06310317385403462,0.9684484130729827,-0.13948700332071184,-0.12570985800031687,-0.1967241001001977,1.0,1.0
XGBoost,XGB A - MARKET,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0022946522842117734,-0.0018596205965912818,0.45714285714285713,0.010108814482683463,0.012739676930018288,0.6682026496367577,-0.00041681150873415344,-0.10503650020100666,0.11098841860898306,-0.9463735182231467,-1.2099933374601277,-0.8340674038167517,0.40553488607747834,0.7972325569612608,-0.12682037574562455,-0.06611439266223307,-0.1055388918664617,1.0,1.0
XGBoost,XGB A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.0028276559613924007,-0.005753525117048686,0.3888888888888889,0.014868425476352356,0.014088798694502701,0.6715778618389361,-0.00032837295035524654,-0.08274998348952213,0.09462370546823945,-0.8745164129859326,-1.1646507991083024,-0.5922664772938847,0.5545407416662941,0.722729629166853,-0.11260952857677098,-0.05223260551029907,-0.08375766657095829,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0020075503057623858,-0.0025262578210905598,0.41304347826086957,0.009454022987936487,0.010073101882809741,0.6604550483961902,-0.0004168471327173168,-0.10504547744476384,0.09820604850432797,-1.0696436629372628,-1.4766670818669048,-0.7764504895735793,0.4386739533555636,0.7806630233222183,-0.14483084449436834,-0.06533544239531397,-0.10432205067874312,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.000818565637663284,-0.00030700435591357513,0.48484848484848486,0.008550514029904626,0.009636522971844847,0.8351085386184866,-0.00036132847830833647,-0.0910547765337008,0.10396689936269342,-0.875805444731519,-1.0700782229110402,-0.883755682944241,0.37820570285854715,0.8108971485707264,-0.10239495271668553,-0.05761702547595704,-0.0922301467943849,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.002183783075130601,-0.002348361452156277,0.42857142857142855,0.010978749525457061,0.012055682525571348,0.6830025696701535,-0.00042420486343687334,-0.10689962558609208,0.11110630011389858,-0.9621382898765048,-1.2433685423356746,-0.7708713746778081,0.4419642568531854,0.7790178715734073,-0.12782607525543932,-0.06719001132239677,-0.10721812329006664,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.002578272398753831,-0.004222932213290814,0.4444444444444444,0.013165428799776703,0.015173233357578258,0.694139659729216,-0.000299412278564961,-0.07545189419837017,0.0945704291049541,-0.797838128815444,-1.0637396628689684,-0.5397740478717293,0.5901325080174118,0.7049337459912941,-0.11142609573033901,-0.047964320294492935,-0.07701983561372483,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0013206215093248493,-0.0005122321036541691,0.4782608695652174,0.008746627231311664,0.01054893285490832,0.7600523900360004,-0.0002129843931294028,-0.053672067068609504,0.0978446761767301,-0.5485435607315553,-0.7710627700702949,-0.3970980620166392,0.6918449471251513,0.6540775264374243,-0.08204430736014812,-0.03529866134045789,-0.056913911504609005,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0003620333837597517,0.0002091133056184866,0.5151515151515151,0.008431823921640135,0.009705506770747132,0.9230649288448224,-0.0001273299137442083,-0.032087138263540496,0.10682841114673634,-0.30036146675874975,-0.38016941866158527,-0.26774042482925914,0.789257391726779,0.6053713041366104,-0.08123238322662596,-0.02297832215620854,-0.03719577691515663,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0025162977440567405,-0.0018596205965912818,0.45714285714285713,0.00986638976097803,0.01294382406408602,0.6418921259243365,-0.0004992888209363242,-0.1258207828759537,0.11119852038089902,-1.1314969160108215,-1.4419360661537743,-0.8018559582607783,0.42387186248101527,0.7880640687594924,-0.1210203447907997,-0.0779950830258982,-0.12401895412541353,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.004285327938122036,-0.009339492241012715,0.3888888888888889,0.012994275791985683,0.01528143940273604,0.5411194833792592,-0.000497650986362559,-0.12540804856336488,0.09488967475815456,-1.3216195427267776,-1.696173813836506,-0.9020428429727035,0.3684427615913315,0.8157786192043343,-0.113836896853314,-0.0768032917846102,-0.12217189499520575,1.0,1.0
